platform,product_id,title,brand,category,current_price,original_price,discount,rating,reviews_count,availability,seller,express_delivery,platform_badge,sponsored,main_image,all_images,description,weight,dimensions,model_number,country_of_origin,warranty,tech_specs,variations,ships_from,delivery_date,product_url,scraped_at
jumia,133554116,3 in 1 Super Fast Charging,,Video Games,200.0 EGP,250.0 EGP,20%,4,2,In Stock,Om ali,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/61/1455331/1.jpg?7742,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/61/1455331/1.jpg?7742 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/61/1455331/2.jpg?7742,"Versatile Charging: Supports multiple devices with a single cable.Fast Charging: Capable of 100W charging efficiency.Durable Material: Made from high-quality materials for longevity.Suitable For: Households, offices, vehicles, and gaming setups.",,,,,,"{""SKU"": ""GE810EA2NXWOTNAFAMZ"", ""Color"": ""Black"", ""Main Material"": ""Other""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-3-in-1-super-fast-charging-133554116.html,2026-03-28T02:58:55.282578
jumia,133975738,"Kontrolfreek FPS Freek Galaxy Purple for PlayStation 4 (PS4) and PlayStation 5 (PS5)  Performance Thumbsticks  1 High-Rise, 1 Mid-Rise  Purple",Kontrolfreek,Video Games,199.0 EGP,,,,,In Stock,TheGameCave,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/7579331/1.jpg?6466,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/7579331/1.jpg?6466 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/7579331/2.jpg?6466 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/7579331/3.jpg?6466 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/7579331/4.jpg?6466 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/7579331/5.jpg?6466 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/7579331/6.jpg?6466 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/7579331/7.jpg?6466 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/7579331/8.jpg?6466,"FPS Freek Galaxy Purple for PlayStation 4 (PS4) and PlayStation 5 (PS5)  Performance Thumbsticks  1 High-Rise, 1 Mid-Rise  Purple",,,FPS Freek Galaxy Purple,,,"{""SKU"": ""KO235EC31EKJ1NAFAMZ"", ""Model"": ""FPS Freek Galaxy Purple"", ""Color"": ""Purple""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/kontrolfreek-fps-freek-galaxy-purple-for-playstation-4-ps4-and-playstation-5-ps5-performance-thumbsticks-1-high-rise-1-mid-rise-purple-133975738.html,2026-03-28T02:58:55.282578
jumia,130128644,1 Pair of Waterproof and Durable Kitchen Cleaning Gloves,,Video Games,60.0 EGP,,,4.7,6,In Stock,MZD33,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/44/6821031/1.jpg?5784,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/44/6821031/1.jpg?5784 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/44/6821031/2.jpg?5784 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/44/6821031/3.jpg?5784 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/44/6821031/4.jpg?5784 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/44/6821031/5.jpg?5784 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/44/6821031/6.jpg?5784 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/44/6821031/7.jpg?5784 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/44/6821031/8.jpg?5784,"  Waterproof and oil-resistance, suitable for doing a variety of housework cleaning, like washing dishes, wiping pots. It also can be used as thermal insulation gloves, thermal insulation and anti-scalding. The household cleaning gloves built-in elastic band, wear them on your hand to stop sliding while cleaning the housework, and built-in PEVC waterproof layer protects hands during cleaning. Upgraded version comes with a powerful cleaning wire to help you remove stubborn stains. The glove is hand and machine washable as kitchen dishwashing towel. One intimate designed hang ring is fixed on each glove wrist.  ",,,,,,"{""SKU"": ""GE810EA2E51FBNAFAMZ""}",,Free delivery to 6th of October,Ready for pickup on30 March,https://www.jumia.com.eg/generic-1-pair-of-waterproof-and-durable-kitchen-cleaning-gloves-130128644.html,2026-03-28T02:58:55.282578
jumia,134172263,PlayStation 5 (PS5) controller holder with 3D design,,Video Games,195.0 EGP,275.0 EGP,29%,,,In Stock,creative box store,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/36/2271431/1.jpg?5932,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/36/2271431/1.jpg?5932 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/36/2271431/2.jpg?5932 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/36/2271431/3.jpg?5932 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/36/2271431/4.jpg?5932,A custom-designed PS5 logo provides a striking and distinctive look. It features high-quality 3D printing and a premium finish. This case protects your controller from drops and scratches. Its compact size saves space. The stable base prevents slipping during use. Perfect for home use or as a decorative piece for PlayStation enthusiasts.,,,,,,"{""SKU"": ""GE810EC293TJBNAFAMZ"", ""Color"": ""BLUE""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-playstation-5-ps5-controller-holder-with-3d-design-134172263.html,2026-03-28T02:58:55.282578
jumia,133975717,Kontrolfreek FPS Freek Vortex for PlayStation 4 (PS4) Controller  Performance Joysticks  1 Convex High Waisted 1 Concave Medium Size  Orange,Kontrolfreek,Video Games,180.0 EGP,,,,,In Stock,TheGameCave,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/7579331/1.jpg?6442,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/7579331/1.jpg?6442 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/7579331/2.jpg?6442 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/7579331/3.jpg?6442 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/7579331/4.jpg?6442 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/7579331/5.jpg?6442 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/7579331/6.jpg?6442 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/7579331/7.jpg?6442,FPS Freek Vortex for PlayStation 4 (PS4) Controller  Performance Joysticks  1 Convex High Waisted 1 Concave Medium Size  Orange,,,FPS Freek Vortex for PlayStation 4 (PS4) Controller,,,"{""SKU"": ""KO235EA2U9D9PNAFAMZ"", ""Model"": ""FPS Freek Vortex for PlayStation 4 (PS4) Controller"", ""Color"": ""Orange""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/kontrolfreek-fps-freek-vortex-for-playstation-4-ps4-controller-performance-joysticks-1-convex-high-waisted-1-concave-medium-size-orange-133975717.html,2026-03-28T02:58:55.282578
jumia,134134218,"Magnetic Charging Cable USB Type-A to Type-C – Fast Power Transfer, Tangle-Free Flexible Design with Magnetic Wrap Storage – Durable Connector and Stable Charging for Daily Mobile Use – Pink",,Video Games,135.0 EGP,250.0 EGP,46%,,,In Stock,High Quality Store 3,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/81/2431431/1.jpg?1191,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/81/2431431/1.jpg?1191 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/81/2431431/2.jpg?1191 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/81/2431431/3.jpg?1191 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/81/2431431/4.jpg?1191 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/81/2431431/5.jpg?1191,"The magnetic charging cable from USB Type-A to Type-C delivers fast power transfer and stable charging for daily use with mobile phones and compatible devices. It features a flexible tangle-free design with magnetic wrap storage for easy organization and cable protection. The durable connector ensures a secure and reliable connection, making it ideal for home, office, or travel use. The pink color adds a stylish and modern look while maintaining dependable charging performance.",,,,,,"{""SKU"": ""GE810EA2ZWO3RNAFAMZ"", ""Color"": ""وردى""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-magnetic-charging-cable-usb-type-a-to-type-c-fast-power-transfer-tangle-free-flexible-design-with-magnetic-wrap-storage-durable-connector-and-stable-charging-for-daily-mobile-use-pink-134134218.html,2026-03-28T02:58:55.282578
jumia,23607638,4 PCS Cute Cat Paw Silicone Protective Cover for Gamepads - Red,,Video Games,75.0 EGP,100.0 EGP,25%,5,3,In Stock,STAD BLADNA,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/670632/1.jpg?7205,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/670632/1.jpg?7205 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/670632/2.jpg?7205 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/670632/3.jpg?7205 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/670632/4.jpg?7205,  4 PCS Cute Cat Paw Silicone Protective Cover for PS4 / PS3  ,,,NT0062R,,,"{""SKU"": ""GE810EA1DTCO8NAFAMZ"", ""Model"": ""NT0062R"", ""Color"": ""Red"", ""Main Material"": ""-0""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-4-pcs-cute-cat-paw-silicone-protective-cover-for-gamepads-red-23607638.html,2026-03-28T02:58:55.282578
jumia,130855481,Audio Video Cable for PlayStation 2 and PlayStation 3 - 1.8m Length,,Video Games,79.0 EGP,,,,,In Stock,magdy electronic,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/18/4558031/1.jpg?2654,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/18/4558031/1.jpg?2654 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/18/4558031/2.jpg?2654 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/18/4558031/3.jpg?2654 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/18/4558031/4.jpg?2654 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/18/4558031/5.jpg?2654,"Audio video cableLength: 1.8mSuitable for PlayStation 1, 2, and 3",,,,,,"{""SKU"": ""GE810EA1YIX2ZNAFAMZ""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-audio-video-cable-for-playstation-2-and-playstation-3-1.8m-length-130855481.html,2026-03-28T02:58:55.282578
jumia,,Thumbstick Grip Controller Cover - Silicone - For Sony Ps3 Ps4 Xbox - 4Pcs - Black,,Video Games,75.0 EGP,100.0 EGP,25%,3.8,33,In Stock,STAD BLADNA,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/670632/1.jpg?7206,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/670632/1.jpg?7206,  Compatible with: Controllers Accessory Type: Tablet Gaming Controller  ,,,,,,"{""SKU"": ""GE810EL0850BSNAFAMZ"", ""Color"": ""N/A""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/thumbstick-grip-controller-cover-silicone-for-sony-ps3-ps4-xbox-4pcs-black-generic-mpg112178.html,2026-03-28T02:58:55.282578
jumia,119376679,2 Pack Replacement Tip for Apple Pencil Nibs for Apple Penci,,Video Games,110.0 EGP,,,,,In Stock,Jumia,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/97/6673911/1.jpg?0472,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/97/6673911/1.jpg?0472,Durable and good qualitySpare Nib Tipfor Apple iPad PencilNib TipFor Apple PencilReplacement Tip NibThe details are as described above,,,Nib Tips,China,,"{""SKU"": ""GE810EA39OP4VNAFAMZ"", ""Model"": ""Nib Tips"", ""Production Country"": ""China"", ""Size (L x W x H cm)"": ""3x1x1"", ""Color"": ""black"", ""Main Material"": ""plastic""}",,Free delivery to 6th of October,Ready for pickup on29 March,https://www.jumia.com.eg/generic-2-pack-replacement-tip-for-apple-pencil-nibs-for-apple-penci-119376679.html,2026-03-28T02:58:55.282578
jumia,,Thumb Grips - For Ps4/For Ps3/For Xbox 360/For Xbox One Controller - Silicone - 10Pcs,,Video Games,150.0 EGP,200.0 EGP,25%,4.1,7,In Stock,STAD BLADNA,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/61/171152/1.jpg?2809,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/61/171152/1.jpg?2809 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/61/171152/2.jpg?2809 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/61/171152/3.jpg?2809 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/61/171152/4.jpg?2809 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/61/171152/5.jpg?2809,Compatible with: PlayStation 4Accessory Type: Covers & Cases,,,,,,"{""SKU"": ""GE810EL10F3YONAFAMZ"", ""Color"": ""N/A""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/thumb-grips-for-ps4for-ps3for-xbox-360for-xbox-one-controller-silicone-10pcs-generic-mpg181725.html,2026-03-28T02:58:55.282578
jumia,133975487,"Kontrolfreek Call of Duty: Warzone Performance Thumbsticks for PlayStation 4 (PS4) and PlayStation 5 (PS5)  2 Elevated, Hybrids  Blue/Grey",Kontrolfreek,Video Games,139.0 EGP,,,,,In Stock,TheGameCave,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/4579331/1.jpg?0632,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/4579331/1.jpg?0632 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/4579331/2.jpg?0632 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/4579331/3.jpg?0632 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/4579331/4.jpg?0632 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/4579331/5.jpg?0632 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/4579331/6.jpg?0632 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/4579331/7.jpg?0632,"Call of Duty: Warzone Performance Thumbsticks for PlayStation 4 (PS4) and PlayStation 5 (PS5)  2 Elevated, Hybrids  Blue/Grey",,,Performance Thumbsticks,,,"{""SKU"": ""KO235EC2Y8Z0TNAFAMZ"", ""Model"": ""Performance Thumbsticks"", ""Color"": ""Blue/Grey""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/kontrolfreek-call-of-duty-warzone-performance-thumbsticks-for-playstation-4-ps4-and-playstation-5-ps5-2-elevated-hybrids-bluegrey-133975487.html,2026-03-28T02:58:55.282578
jumia,133975483,"Kontrolfreek FPS Freek Galaxy White for Playstation 4 (PS4) and Playstation 5 (PS5)  Performance Thumbsticks  1 High-Rise, 1 Mid-Rise  White",Kontrolfreek,Video Games,185.0 EGP,,,,,In Stock,TheGameCave,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/4579331/1.jpg?0628,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/4579331/1.jpg?0628 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/4579331/2.jpg?0638 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/4579331/3.jpg?0628 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/4579331/4.jpg?0638 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/4579331/5.jpg?0629,"FPS Freek Galaxy White for Playstation 4 (PS4) and Playstation 5 (PS5)  Performance Thumbsticks  1 High-Rise, 1 Mid-Rise  White",,,FPS Freek Galaxy White,,,"{""SKU"": ""KO235EA2AFMTPNAFAMZ"", ""Model"": ""FPS Freek Galaxy White"", ""Color"": ""White""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/kontrolfreek-fps-freek-galaxy-white-for-playstation-4-ps4-and-playstation-5-ps5-performance-thumbsticks-1-high-rise-1-mid-rise-white-133975483.html,2026-03-28T02:58:55.282578
jumia,133711624,Kontrolfreek Kontrol freek Analog Freek FPS Galaxy - PS4 And PS5 - Black,Kontrolfreek,Video Games,199.0 EGP,,,,,In Stock,TheGameCave,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/6117331/1.jpg?9425,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/6117331/1.jpg?9425 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/6117331/2.jpg?9425 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/6117331/3.jpg?9425,Compatibility: Works with PS4 and PS5 controllers.Design: Raised and textured for maximum grip.Durability: High-quality construction ensures lasting performance.Stylish Finish: Sleek black color complements your gaming setup.,,,,,,"{""SKU"": ""KO235EC2CWNX1NAFAMZ"", ""GTIN Barcode"": ""00801983122952"", ""Color"": ""Black""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/kontrolfreek-kontrol-freek-analog-freek-fps-galaxy-ps4-and-ps5-black-133711624.html,2026-03-28T02:58:55.282578
jumia,131423177,Dobe Dobe TP5-0559 Silicone Protective Case for PS5 Controller - Red,Dobe,Video Games,189.0 EGP,299.0 EGP,37%,,,In Stock,EGYTECH1,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/1324131/1.jpg?8704,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/1324131/1.jpg?8704 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/1324131/2.jpg?8704 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/1324131/3.jpg?8704 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/1324131/4.jpg?8704," Brand: DobeCover Type: Gaming Controller CoverCompatible With: Game Consoles & ControllerCompatible With Model: PS5 ControllerMaterial: SiliconeKey Features:- Prevents slipping, Protect your console from bumps and scratches.- Make your gamepad console safe, new and fashionable. Easy to install and remove.- Anti-sweat and non-slip design with particles.Model Number: TP5-0559Color: Red ",,,,,,"{""SKU"": ""DO871EC2XGK8TNAFAMZ"", ""Color"": ""Red"", ""Main Material"": ""Silicone""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-dobe-tp5-0559-silicone-protective-case-for-ps5-controller-red-131423177.html,2026-03-28T02:58:55.282578
jumia,133975766,Kontrolfreek SteelSeries Call of Duty Vanguard - PS5,Kontrolfreek,Video Games,128.0 EGP,,,,,In Stock,TheGameCave,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/66/7579331/1.jpg?6497,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/66/7579331/1.jpg?6497 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/66/7579331/2.jpg?6497 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/66/7579331/3.jpg?6497 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/66/7579331/4.jpg?6497 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/66/7579331/5.jpg?6497 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/66/7579331/6.jpg?6497,SteelSeries Call of Duty Vanguard - PS5,,,Call of Duty Vanguard,,,"{""SKU"": ""KO235EC2RA78TNAFAMZ"", ""Model"": ""Call of Duty Vanguard""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/kontrolfreek-steelseries-call-of-duty-vanguard-ps5-133975766.html,2026-03-28T02:58:55.282578
jumia,104973804,Fort CABLE USB PRINTER 5 MFORT,Fort,Video Games,90.0 EGP,,,3,1,In Stock,El wirdani,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/8379401/1.jpg?6050,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/8379401/1.jpg?6050,Model: 5 MProduction Country: ChinaColor: WhiteMain Material: N/A,,,5 metres,China,,"{""SKU"": ""FO904EA2BUN90NAFAMZ"", ""Model"": ""5 metres"", ""Production Country"": ""China"", ""Color"": ""White"", ""Main Material"": ""N/A""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/fort-cable-usb-printer-5-mfort-104973804.html,2026-03-28T02:58:55.282578
jumia,134054646,Dobe TP5-0559 Silicone Protective Case for PS5 Controller - Blue,Dobe,Video Games,188.0 EGP,,,,,In Stock,TheGameCave,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/64/6450431/1.jpg?6973,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/64/6450431/1.jpg?6973 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/64/6450431/2.jpg?6973 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/64/6450431/3.jpg?6973,"Brand: DobeCover Type: Gaming Controller CoverCompatible With: Game Consoles & ControllerCompatible With Model: PS5 ControllerMaterial: SiliconeKey Features:- Prevents slipping, Protect your console from bumps and scratches.- Make your gamepad console safe, new and fashionable. Easy to install and remove.- Anti-sweat and non-slip design with particles.Model Number: TP5-0559Color: Blue",,,TP5-0559,,,"{""SKU"": ""DO871EC2Q0WXFNAFAMZ"", ""Model"": ""TP5-0559"", ""Color"": ""Blue""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-tp5-0559-silicone-protective-case-for-ps5-controller-blue-134054646.html,2026-03-28T02:58:55.282578
jumia,133598677,Dobe TP5-0559 Silicone Protective Case for PS5 Controller - Black,Dobe,Video Games,199.0 EGP,,,5,1,In Stock,TheGameCave,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/6895331/1.jpg?6760,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/6895331/1.jpg?6760 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/6895331/2.jpg?6760 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/6895331/3.jpg?6760 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/6895331/4.jpg?6760,"Brand: DobeCover Type: Gaming Controller CoverCompatible With: Game Consoles & ControllerCompatible With Model: PS5 ControllerMaterial: SiliconeKey Features:- Prevents slipping, Protect your console from bumps and scratches.- Make your gamepad console safe, new and fashionable. Easy to install and remove.- Anti-sweat and non-slip design with particles.Model Number: TP5-0559Color: Black",,,,,,"{""SKU"": ""DO871EC2XSI4DNAFAMZ"", ""GTIN Barcode"": ""06972520253096"", ""Color"": ""Black""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-tp5-0559-silicone-protective-case-for-ps5-controller-black-133598677.html,2026-03-28T02:58:55.282578
jumia,1928957,Orb Orb Controller Thumb Grips 2-Pack for Xbox One,Orb,Video Games,157.0 EGP,,,,,In Stock,EgyGamer Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/98291/1.jpg?2032,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/98291/1.jpg?2032 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/98291/2.jpg?2032,SKU: OR238EL198KSENAFAMZColor: n/a,,,,,,,,Free deliveryto 6th of October,,https://www.jumia.com.eg/orb-orb-controller-thumb-grips-2-pack-for-xbox-one-1928957.html,2026-03-28T02:58:55.282578
jumia,131439449,Dobe Dobe TP4-0425 Handle Silicone Protective Case + 2PCS Rocker Heightening Cap for PS4 (Blue),Dobe,Video Games,189.0 EGP,299.0 EGP,37%,,,In Stock,EGYTECH1,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/94/4934131/1.jpg?3346,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/94/4934131/1.jpg?3346 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/94/4934131/2.jpg?3346 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/94/4934131/3.jpg?3346 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/94/4934131/4.jpg?3346, ManufacturerDOBEProduct No.TP4-0425BColourBlueCompatibilityPS4,,,,China,,"{""SKU"": ""DO871EA37SO2TNAFAMZ"", ""Production Country"": ""China"", ""Color"": ""Blue"", ""Main Material"": ""Silicone""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-dobe-tp4-0425-handle-silicone-protective-case-2pcs-rocker-heightening-cap-for-ps4-blue-131439449.html,2026-03-28T02:58:55.282578
jumia,130880164,Dobe Dobe Silicon Case for PS5 Controller - Blue,Dobe,Video Games,199.0 EGP,299.0 EGP,33%,,,In Stock,EGYTECH1,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/1088031/1.jpg?9876,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/1088031/1.jpg?9876 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/1088031/2.jpg?9876 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/1088031/3.jpg?9876, *Silicone Case 1pc Thumbstik 2pcs Suitable for P-5 controller *This product fits the controller completely and does not affect the operation *Environment friendly Soft Feel ,,,,China,,"{""SKU"": ""DO871EC2EZM9VNAFAMZ"", ""GTIN Barcode"": ""06972520253096"", ""Production Country"": ""China"", ""Color"": ""Blue"", ""Main Material"": ""Silicone""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-dobe-silicon-case-for-ps5-controller-blue-130880164.html,2026-03-28T02:58:55.282578
jumia,131424161,Dobe Dobe TP4-0425 Handle Silicone Protective Case + 2PCS Rocker Heightening Cap for PS4 - Red,Dobe,Video Games,189.0 EGP,299.0 EGP,37%,4,1,In Stock,EGYTECH1,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/1424131/1.jpg?2668,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/1424131/1.jpg?2668 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/1424131/2.jpg?2668 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/1424131/3.jpg?2668, ManufacturerDOBEProduct No.TP4-0425BColourRedCompatibilityPS4 ,,,,China,,"{""SKU"": ""DO871EA1X5C25NAFAMZ"", ""Production Country"": ""China"", ""Color"": ""Red"", ""Main Material"": ""Silicone""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-dobe-tp4-0425-handle-silicone-protective-case-2pcs-rocker-heightening-cap-for-ps4-red-131424161.html,2026-03-28T02:58:55.282578
