platform,product_id,title,brand,category,current_price,original_price,discount,rating,reviews_count,availability,seller,express_delivery,platform_badge,sponsored,main_image,all_images,description,weight,dimensions,model_number,country_of_origin,warranty,tech_specs,variations,ships_from,delivery_date,product_url,scraped_at
jumia,134016824,"Magnetic MagSafe Transparent Case for Samsung A15 - Go Shopping, Magic Mask – Shock & Drop Resistant Protection, Non-Yellowing Silicone, Stylish Black Sides and MagSafe Ring - Black",,Phones & Tablets,130.0 EGP,200.0 EGP,35%,,,In Stock,Go Shopping Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/8610431/1.jpg?5637,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/8610431/1.jpg?5637 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/8610431/2.jpg?5637 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/8610431/3.jpg?5637 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/8610431/4.jpg?5638 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/8610431/5.jpg?5638 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/8610431/6.jpg?5638 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/8610431/7.jpg?5638 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/8610431/8.jpg?5638,???? Fully MagSafe compatible for seamless attachment???? Military-grade protection against drops and scratches???? Non-yellowing material keeps the case clear???? Slim and lightweight design???? High-quality thermoplastic polyurethane (TPU)???? Elegant black color,,,Samsung A15,China,,"{""SKU"": ""GE810EA2D20ABNAFAMZ"", ""Model"": ""Samsung A15"", ""Production Country"": ""China"", ""Color"": ""Black"", ""Main Material"": ""Silicone""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-magnetic-magsafe-transparent-case-for-samsung-a15-go-shopping-magic-mask-shock-drop-resistant-protection-non-yellowing-silicone-stylish-black-sides-and-magsafe-ring-black-134016824.html,2026-03-28T13:34:22.469412
jumia,26284927,Earldom Magnetic Mount Holder - Black.,Earldom,Phones & Tablets,180.0 EGP,,,4.6,76,In Stock,simona store,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/72/948262/1.jpg?0397,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/72/948262/1.jpg?0397 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/72/948262/2.jpg?0397 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/72/948262/3.jpg?0397,Universal magnetic holderColor: blackModel: ET-EH92Safe & firm gripStrong magneticApplies to all phones,,,ET-EH92,China,,"{""SKU"": ""EA429EA17FJ8MNAFAMZ"", ""Model"": ""ET-EH92"", ""Production Country"": ""China"", ""Color"": ""Black"", ""Main Material"": ""n/a""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/earldom-magnetic-mount-holder-black.-26284927.html,2026-03-28T13:34:22.469412
jumia,132116900,UAM UAM-PD USB-C To USB-C Fast Charging Cable – 60W – Braided – High-Speed Data Transfer,UAM,Phones & Tablets,49.9 EGP,180.0 EGP,72%,3.9,36,In Stock,Smart-power Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/00/9611231/1.jpg?0266,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/00/9611231/1.jpg?0266 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/00/9611231/2.jpg?0266 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/00/9611231/3.jpg?0266,"  Type: USB-C to USB-C Max Power: 60W Supports: Power Delivery (PD) Function: Charging and Data Transfer Design: Braided nylon for added strength Compatibility: Phones, tablets, laptops with USB-C  ",,,n/a,,,"{""SKU"": ""UA485EA1O3Y3NNAFAMZ"", ""GTIN Barcode"": ""08620244822828"", ""Model"": ""n/a"", ""Color"": ""color may vary""}",,Free delivery to 6th of October,Ready for pickup on29 March,https://www.jumia.com.eg/uam-uam-pd-usb-c-to-usb-c-fast-charging-cable-60w-braided-high-speed-data-transfer-132116900.html,2026-03-28T13:34:22.469412
jumia,,iLOCK iLook USB-A to Type-C Fast Charging and Data Sync Cable – 1 Meter Length – Durable PVC Design – White Color,iLOCK,Phones & Tablets,99.0 EGP,200.0 EGP,51%,5,1,In Stock,almosky,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/6109331/1.jpg?8528,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/6109331/1.jpg?8528 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/6109331/2.jpg?8528 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/6109331/3.jpg?8528,"Key Features:Fast and safe charging for Type-C compatible devicesStable and efficient data transfer via USB-A to Type-C connectionDurable PVC material resistant to bending and damageIdeal 1-meter length for comfortable daily useElegant and modern white designCompatible with most smartphones, tablets, and laptops with Type-C ports",,,,,<p>القاهرة</p>,"{""SKU"": ""IL542EA1T9CC5NAFAMZ"", ""Size (L x W x H cm)"": ""13*8*5"", ""Color"": ""gray"", ""Main Material"": ""بلاستيك PVC متين ومقاوم للانثناء"", ""Warranty Address"": ""<p>القاهرة</p>""}",,Free delivery to 6th of October,Ready for pickup on29 March,https://www.jumia.com.eg/ilook-usb-a-to-type-c-fast-charging-and-data-sync-cable-1-meter-length-durable-pvc-design-white-color-ilock-mpg3867570.html,2026-03-28T13:34:22.469412
jumia,133659942,"45W Dual-Port Fast Car Charger (USB, Type-C) + USB to Micro Fast Charging Cable by EL-TERND - Black",,Phones & Tablets,169.68 EGP,,,5,1,In Stock,EL TERND,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/9956331/1.jpg?3342,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/9956331/1.jpg?3342 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/9956331/2.jpg?3342 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/9956331/3.jpg?3342 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/9956331/4.jpg?3342 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/9956331/5.jpg?3342 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/9956331/6.jpg?3342 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/9956331/7.jpg?3342,"  Type: Dual Charging Car Charger Power Output: 45W PD+USB Car Charger Included: USB to Micro Fast Charging Cable The PD+USB Car Charger allows you to charge two devices simultaneously and supports a wide range of devices. Fast Charging: Charges devices quickly and efficiently with PD+USB technology. Multiple Protections: Protects devices from overheating, overcharging, or over-discharging. Compact Design: Lightweight and easy to carry and store. Compatibility: Supports most USB charging devices.  ",,,os722-EL TERND,China,,"{""SKU"": ""GE810EA22F38XNAFAMZ"", ""Model"": ""os722-EL TERND"", ""Production Country"": ""China"", ""Color"": ""Black"", ""Main Material"": ""N/A""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-45w-dual-port-fast-car-charger-usb-type-c-usb-to-micro-fast-charging-cable-by-el-ternd-black-133659942.html,2026-03-28T13:34:22.469412
jumia,133623729,-3372 Fast Charging Cable 60W Durable USB Type C - Nylon,,Phones & Tablets,69.9 EGP,130.0 EGP,46%,4.5,42,In Stock,Smart-power Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/92/7326331/1.jpg?2795,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/92/7326331/1.jpg?2795 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/92/7326331/2.jpg?2795,"Strong and durable build for daily useStable and secure connection with Type CCompatible with wide range of devicesReliable for travel, home, or officeDon’t settle for slow charging when you can enjoy lightning speed at unbeatable value! Get yours today exclusively from Smart-power Marketplace.",,,n/a,,,"{""SKU"": ""GE810EA36QXG9NAFAMZ"", ""Model"": ""n/a"", ""Color"": ""color may vary"", ""Main Material"": ""Nylon""}",,Free delivery to 6th of October,Ready for pickup on29 March,https://www.jumia.com.eg/generic-3372-fast-charging-cable-60w-durable-usb-type-c-nylon-133623729.html,2026-03-28T13:34:22.469412
jumia,134069082,USB 2.0 High Speed Memory Card Reader Multi Card SD MMC MS XD Compact Flash,,Phones & Tablets,49.9 EGP,150.0 EGP,67%,4.3,3,In Stock,Smart-power Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/28/0960431/1.jpg?5008,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/28/0960431/1.jpg?5008 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/28/0960431/2.jpg?6764 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/28/0960431/3.jpg?5008,• Main material durable ABS plastic• USB 2.0 high speed data transfer up to 480Mbps• Supports SD Micro SD MMC MS XD and more• Plug and play no driver needed• Compatible with Windows and Mac OS• Compact lightweight and travel friendly• No external power requiredValue for money that replaces multiple adapters in one device. Limited stock available due to high demand.Usage notesDo not insert or remove cards during data transferNot compatible with Mac OS 10.0xOrder now before it runs outSmart-power Marketplace,,,N-A,,,"{""SKU"": ""GE810EA249JJFNAFAMZ"", ""Model"": ""N-A"", ""Color"": ""color may vary"", ""Main Material"": ""Plastic""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-usb-2.0-high-speed-memory-card-reader-multi-card-sd-mmc-ms-xd-compact-flash-134069082.html,2026-03-28T13:34:22.469412
jumia,125777142,Case Compatible With Anker Soundcore R50i NC Earbuds - Black,,Phones & Tablets,119.0 EGP,160.0 EGP,26%,4.6,13,In Stock,Go Shopping Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/1777521/1.jpg?9950,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/1777521/1.jpg?9950 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/1777521/2.jpg?9950 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/1777521/3.jpg?9950 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/1777521/4.jpg?9950 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/1777521/5.jpg?9950 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/1777521/6.jpg?9950 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/1777521/7.jpg?9950,"  [Strong Protection]: Case is made of thin silicone, providing excellent protection against shocks and scratches. [Convenient Design]: Includes a keychain for easy carrying and storage. [LED Light Visibility]: Allows you to easily monitor the charging status. [Elegant Black Color]: Ensures your earbuds stay protected while maintaining a stylish appearance. [Easy Access]: Provides convenient access to buttons and ports without removing the case. [Ideal Choice]: Go Shopping case is the perfect option for protecting your earbuds while keeping them stylish and safe.  ",,,,China,,"{""SKU"": ""GE810EA21XK60NAFAMZ"", ""Production Country"": ""China"", ""Color"": ""Black"", ""Main Material"": ""Silicone""}",,Free delivery to 6th of October,Ready for pickup on29 March,https://www.jumia.com.eg/generic-case-compatible-with-anker-soundcore-r50i-nc-earbuds-black-125777142.html,2026-03-28T13:34:22.469412
jumia,134055760,"Vivo V60 Lite TM Anti Fall Shockproof Case Full Protection Cover with Camera Shied, Transparent With Black Frame",,Phones & Tablets,195.0 EGP,350.0 EGP,44%,4.2,13,In Stock,U-Store EG,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/7550431/1.jpg?5035,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/7550431/1.jpg?5035 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/7550431/2.jpg?9929 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/7550431/3.jpg?5035 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/7550431/4.jpg?9929 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/7550431/5.jpg?9929 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/7550431/6.jpg?9929 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/7550431/7.jpg?9929 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/7550431/8.jpg?9929,"Against unwanted bumps,‎ accidental dropsAnti-Fall Phone CaseButtons and camera ports remain easily accessibleTransparent, gives your phone premium and fashionable lookComfortable hand feelingLightweightTPU + PC",,,Vivo V60 Lite,,,"{""SKU"": ""GE810EA1RK4PVNAFAMZ"", ""Model"": ""Vivo V60 Lite"", ""Color"": ""Transparent With Black Frame"", ""Main Material"": ""TPU+PC""}",,Free delivery to 6th of October,Ready for pickup on29 March,https://www.jumia.com.eg/generic-vivo-v60-lite-tm-anti-fall-shockproof-case-full-protection-cover-with-camera-shied-transparent-with-black-frame-134055760.html,2026-03-28T13:34:22.469412
jumia,125136512,PUBG Smartphone Dual L1 R1 Triggers With Adjustable Thickness Screw R11 - Transparent.,,Phones & Tablets,135.0 EGP,150.0 EGP,10%,3.3,4,In Stock,star store,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/21/5631521/1.jpg?2389,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/21/5631521/1.jpg?2389,"   Model: R11  Color: Transparent  Main Material: ABS, Metal  SKU: GE810EA20DIQ8NAFAMZ  ",,,r11,,,"{""SKU"": ""GE810EA20DIQ8NAFAMZ"", ""Model"": ""r11"", ""Color"": ""Transparent"", ""Main Material"": ""ABS,metal""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-pubg-smartphone-dual-l1-r1-triggers-with-adjustable-thickness-screw-r11-transparent.-125136512.html,2026-03-28T13:34:22.469412
jumia,131625626,22mm Magnetic Buckle Silicone Watch Band Compatible With 22 Mm Strap For Compatible With Xiaomi Redmi Watch 5 Active/Redmi Watch 5 Lite - Black,,Phones & Tablets,175.0 EGP,300.0 EGP,42%,4.4,8,In Stock,M.H.M E-COMMERCE,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/62/6526131/1.jpg?6477,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/62/6526131/1.jpg?6477 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/62/6526131/2.jpg?6477 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/62/6526131/3.jpg?6477,   Stylish Design: Folding magnetic clasp for a cool look.  Perfect Fit: Curved end strap design for seamless integration with the watch body.  Comfortable Wear: Flexible silicone material enhances comfort.  Adjustable Length: Strap length can be adjusted to fit various wrist sizes.  Easy Installation: Simple to install using provided spring pins.  ,,,22mm,China,,"{""SKU"": ""GE810EA2OU7K5NAFAMZ"", ""Model"": ""22mm"", ""Production Country"": ""China"", ""Color"": ""Black"", ""Main Material"": ""Silicone""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-22mm-magnetic-buckle-silicone-watch-band-compatible-with-22-mm-strap-for-compatible-with-xiaomi-redmi-watch-5-activeredmi-watch-5-lite-black-131625626.html,2026-03-28T13:34:22.469412
jumia,134003521,Vidvie High Speed Type C Charging Cable USB to Type C Durable Braided Fast Charge 5V 3A Data Cable 1m Premium Mobile Charger Cable,Vidvie,Phones & Tablets,69.9 EGP,300.0 EGP,77%,5,2,In Stock,Smart-power Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/5300431/1.jpg?3665,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/5300431/1.jpg?3665 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/5300431/2.jpg?3665,• VIDVIE Type-C-cable-CB4038T Length 1m• Interface Type C• Output 5V 3A• Material braided wire and aluminum shellLimited stock grab yours today from Smart-power Marketplace before it sells out.Care instructions avoid extreme heat keep dry and do not pull the cable aggressively.,,,n-a,,,"{""SKU"": ""VI354EA1UZWQJNAFAMZ"", ""Model"": ""n-a"", ""Color"": ""color may vary"", ""Main Material"": ""Nylon""}",,Free delivery to 6th of October,Ready for pickup on29 March,https://www.jumia.com.eg/vidvie-high-speed-type-c-charging-cable-usb-to-type-c-durable-braided-fast-charge-5v-3a-data-cable-1m-premium-mobile-charger-cable-134003521.html,2026-03-28T13:34:22.469412
jumia,134095556,JOYROOM JOYROOM- Micro USB Fast Charging Data Cable Durable Nylon Strong USB Charger Cable 2.4A,JOYROOM,Phones & Tablets,99.0 EGP,250.0 EGP,60%,5,3,In Stock,Smart-power Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/5590431/1.jpg?6707,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/5590431/1.jpg?6707 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/5590431/2.jpg?6707,• Fast charging up to 2.4A• Micro USB connector compatible with Android devices• Thickened gold plated connectors resist oxidation• Durable nylon braided cable• Strong strain relief design• Stable data transfer and charging• Length 60 cm portable and convenient• Supports quick charge and data syncLimited stock available due to high demand.Order now fromSmart-power MarketplaceWarning Use original chargers only Do not bend excessively Keep away from water,,,N-A,,,"{""SKU"": ""BR903EA2QKI6BNAFAMZ"", ""Model"": ""N-A"", ""Color"": ""color may vary"", ""Main Material"": ""Nylon""}",,Free delivery to 6th of October,Ready for pickup on29 March,https://www.jumia.com.eg/joyroom-joyroom-micro-usb-fast-charging-data-cable-durable-nylon-strong-usb-charger-cable-2.4a-134095556.html,2026-03-28T13:34:22.469412
jumia,133733584,"Samsung Galaxy S25 Ultra Magnetic Case – Go Shopping. A transparent Hard back, slim and shockproof cover, fully compatible with MagSafe (Clear).",,Phones & Tablets,191.0 EGP,300.0 EGP,36%,4,1,In Stock,Go Shopping Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/48/5337331/1.jpg?6158,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/48/5337331/1.jpg?6158 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/48/5337331/2.jpg?9746 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/48/5337331/3.jpg?9746 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/48/5337331/4.jpg?9746 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/48/5337331/5.jpg?9747 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/48/5337331/6.jpg?6158 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/48/5337331/7.jpg?9747 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/48/5337331/8.jpg?9747,"Premium elegant design with powerful protection.Crystal clear, non-yellowing hard back.Minimalistic look – keeps the original phone design.Shock-absorbing double bumper corners.Ergonomic grip for comfortable handling.Slim and sleek while offering maximum safety.Precision fit tailored for Galaxy S25 Ultra. ",,,Samsung Galaxy S25 Ultra,China,,"{""SKU"": ""GE810EA2GFLD1NAFAMZ"", ""Model"": ""Samsung Galaxy S25 Ultra"", ""Production Country"": ""China"", ""Color"": ""Clear"", ""Main Material"": ""Silicone""}",,Free delivery to 6th of October,Ready for pickup on29 March,https://www.jumia.com.eg/generic-samsung-galaxy-s25-ultra-magnetic-case-go-shopping.-a-transparent-hard-back-slim-and-shockproof-cover-fully-compatible-with-magsafe-clear.-133733584.html,2026-03-28T13:34:22.469412
jumia,133918064,Go Shopping Case Compatible with Samsung Galaxy A17 Cover Silicone Transparent TPU Gorilla Anti-shock Protector Camera Shockproof Corners - Clear,,Phones & Tablets,88.0 EGP,180.0 EGP,51%,4.2,5,In Stock,Go Shopping Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/0819331/1.jpg?3271,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/0819331/1.jpg?3271 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/0819331/2.jpg?3271 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/0819331/3.jpg?3271 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/0819331/4.jpg?3271 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/0819331/5.jpg?3271 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/0819331/6.jpg?3271 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/0819331/7.jpg?3271 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/0819331/8.jpg?3271,"✅ Full Protection: Provides comprehensive protection against drops, shocks, and scratches.✅ Crystal Clear Design: Showcases the original beauty of your Samsung Galaxy A17 5G without hiding it.✅ Anti-Yellowing Material: Made from premium materials that stay clear over time.✅ Reinforced Corners: Enhanced shock absorption on all four corners for extra durability.✅ Anti-Slip Grip: Offers a comfortable and secure hold to prevent accidental slips.✅ Raised Edges: Extra protection for the screen and camera from direct surface contact.✅ Ultra-Slim & Lightweight: Maintains the phone’s sleek look without adding bulk.✅ Precise Cutouts: Easy access to all buttons and ports without removing the case.",,,,China,,"{""SKU"": ""GE810EA2EZ1JHNAFAMZ"", ""Production Country"": ""China"", ""Color"": ""شفاف"", ""Main Material"": ""Silicone""}",,Free delivery to 6th of October,Ready for pickup on29 March,https://www.jumia.com.eg/generic-go-shopping-case-compatible-with-samsung-galaxy-a17-cover-silicone-transparent-tpu-gorilla-anti-shock-protector-camera-shockproof-corners-clear-133918064.html,2026-03-28T13:34:22.469412
jumia,133640621,"Top Store Clear Silicone Case for Samsung Galaxy A56 5G with Shockproof Protective Corners, Thin Soft Transparent Protective Flexible TPU Transparent Mobile Phone Case Scratch-Resistant Case Cover",,Phones & Tablets,89.0 EGP,150.0 EGP,41%,,,In Stock,Top Store eg,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/6046331/1.jpg?5707,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/6046331/1.jpg?5707 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/6046331/2.jpg?5707 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/6046331/3.jpg?5707 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/6046331/4.jpg?5707 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/6046331/5.jpg?5707 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/6046331/6.jpg?5707 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/6046331/7.jpg?5707 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/6046331/8.jpg?5707,"Compatibility : This transparent case fits the Samsung Galaxy A56 5G perfectly, which highlights the original line and original design of your phone. All ports and buttons are easily accessible and easy to use. Buttons also have a perfect pressure point. Case only. Smartphone and other accessories are not included.",,,Samsung Galaxy A56 5G,,,"{""SKU"": ""GE810EA1V1IAHNAFAMZ"", ""Model"": ""Samsung Galaxy A56 5G"", ""Main Material"": ""Silicone""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-top-store-clear-silicone-case-for-samsung-galaxy-a56-5g-with-shockproof-protective-corners-thin-soft-transparent-protective-flexible-tpu-transparent-mobile-phone-case-scratch-resistant-case-cover-133640621.html,2026-03-28T13:34:22.469412
jumia,133850552,"Professional Ring Light Ring Light for Video Photography, 13 Inch, Three Color Devices, M-33",,Phones & Tablets,199.0 EGP,600.0 EGP,67%,,,In Stock,My Technology Store,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/5058331/1.jpg?5771,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/5058331/1.jpg?5771 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/5058331/2.jpg?6455 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/5058331/3.jpg?6455 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/5058331/4.jpg?6455 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/5058331/5.jpg?6455,"Professional 3-Light LED Ring Light• 13-inch Size• Suitable for selfies, live streaming, video shooting, and makeup• Main Functions:o Supplemental lighting for facial and eye beautificationo Enhance skin tone and radianceo 3 Adjustable Color Temperatures (Cool, Warm, Natural)o Control brightness and shade levels according to preference• Position Control:o Supports height adjustmento Multiple angles for more professional photography• Technology:o Soft, eye-safe lightingo ""NiteCore Extreme"" mode for precise lighting control• Included Accessories",,,M-33,China,,"{""SKU"": ""GE810EA22Q0X5NAFAMZ"", ""Model"": ""M-33"", ""Production Country"": ""China"", ""Main Material"": ""N/A""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-professional-ring-light-ring-light-for-video-photography-13-inch-three-color-devices-m-33-133850552.html,2026-03-28T13:34:22.469412
jumia,133630992,iLOCK Fast Charging Cable Type-C to Type-C 65W – 1 Meter,,Phones & Tablets,175.0 EGP,195.0 EGP,10%,4.9,16,In Stock,almosky,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/29/9036331/1.jpg?3804,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/29/9036331/1.jpg?3804 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/29/9036331/2.jpg?3804 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/29/9036331/3.jpg?3804," 65W PD fast charging for quicker power delivery.Type-C to Type-C interface compatible with the latest smartphones, tablets, and laptops.Reinforced stress points for enhanced durability.Ultra-durable braided cable resistant to wear and tangling.1-meter length, ideal for home, office, and car use.",,,,China,<p>القاهرة التجمع الخامس</p>,"{""SKU"": ""GE810EA25CAA9NAFAMZ"", ""Production Country"": ""China"", ""Size (L x W x H cm)"": ""13*8*5"", ""Color"": ""black"", ""Main Material"": ""PVC"", ""From the Manufacturer"": ""<p>iLOCK Fast Charging Cable Type-C to Type-C 65W – 1 Meter</p>"", ""Warranty Address"": ""<p>القاهرة التجمع الخامس</p>""}",,Free delivery to 6th of October,Ready for pickup on29 March,https://www.jumia.com.eg/generic-ilock-fast-charging-cable-type-c-to-type-c-65w-1-meter-133630992.html,2026-03-28T13:34:22.469412
